"","timestamp","report_week","week","year","hospital_code","federal_entity","hospital_type","administrative_entity","arch_beds_count","op_beds_count","op_beds_er_count","op_pavilions_count","operability_icu","operability_icu_p","operability_er","operability_sx","operability_lab","operability_uls","operability_ct_mri","operability_xr","er_avail_adrenalin","er_avail_atropine","er_avail_dopamine","er_avail_cephalosporins_betalactams","er_avail_aminoglycosides_quinolone","er_avail_vancomycin_clindamycin","er_avail_lidocaine","er_avail_minor_opioids","er_avail_major_opioids","er_avail_iv_fluids","er_avail_diazepam_dph","er_avail_heparin","er_avail_steroids","er_avail_insulin","er_avail_asthma","er_avail_blood_pressure","er_avail_defibrillator","er_avail_ott_intubation","er_avail_catheter","er_avail_oxygen_suction","sx_avail_minor_opioids","sx_avail_major_opioids","sx_avail_anesthetic_gases","sx_avail_anesthetics_iv","sx_avail_relaxants","sx_avail_ott_intubation","sx_avail_patient_lingerie_kit","sx_avail_disposables_mask_gloves_gown","sx_avail_oxygen_suction","rrt_date_stopped_operability","rrt_reason_stopped_operability","rrt_reverse_osmosis_unit_operability","nutr_reason_stopped_operability","nutr_freq_milk_formulas","pneumonia_antibiotic_therapy_latency","mi_thrombolytic_treatment_latency","power_outage_days_count","power_outage_equipment_failure","power_outage_mortatility","power_outage_deaths_count","strike_medical_staff_affected","strike_nurses_affected","strike_other_staff_affected","strike_patients_affected","strike_other_affected","staff_violence_affected_reasons","mortality_hospital_failure_cardiovascular_cause_equipos","mortality_hospital_failure_cardiovascular_cause_medicamentos","mortality_hospital_failure_cardiovascular_cause_recursohumano","mortality_hospital_failure_cardiovascular_cause_luzelectrica","mortality_hospital_failure_cardiovascular_cause_restoestructurales","mortality_hospital_failure_trauma_cause_equipos","mortality_hospital_failure_trauma_cause_medicamentos","mortality_hospital_failure_trauma_cause_recursohumano","mortality_hospital_failure_trauma_cause_luzelectrica","mortality_hospital_failure_trauma_cause_restoestructurales","staff_violence_affected_reasons_violencia_familiares","staff_violence_affected_reasons_violencia_paramilitar","staff_violence_affected_reasons_violencia_fuerzas","staff_violence_affected_reasons_robos","staff_violence_affected_reasons_homicidios","epidemiological_emergency_suspected_diseases_difteria","epidemiological_emergency_suspected_diseases_sarampion","epidemiological_emergency_suspected_diseases_TBC","epidemiological_emergency_suspected_diseases_influenza","epidemiological_emergency_suspected_diseases_fiebrehemorragica","epidemiological_emergency_suspected_diseases_zika","epidemiological_emergency_suspected_diseases_gillanbarre"
"24","2019-10-22T18:31:33.340Z","41 del 2019","41","2019","AMA000","Amazonas","Tipo II","MPPS",170,58,31,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","No hubo fórmulas lácteas ningún día",4320,780,"Entre 3 y 5 días","No","No",NA,"","","","","","Violencia contra personal de hospital por familiares",1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"25","2019-11-12T19:40:01.973Z","42 del 2019","42","2019","AMA000","Amazonas","Tipo II","MPPS",170,54,28,"01","Todos los días","No operativa","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Todos los días","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas entre 3 y 5 días",4320,480,"Menos de 3 días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","2019-11-12T19:54:15.893Z","43 del 2019","43","2019","AMA000","Amazonas","Tipo II","MPPS",170,49,21,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas entre 3 y 5 días",4320,240,"Entre 3 y 5 días","No","No",NA,"Protestas con suspensión temporal  de actividades","Protestas con suspensión temporal  de actividades","Protestas con suspensión temporal  de actividades","","Protestas con suspensión temporal  de actividades","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"27","2019-11-12T20:03:00.416Z","44 del 2019","44","2019","AMA000","Amazonas","Tipo II","MPPS",170,56,23,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas entre 3 y 5 días",4320,300,"Menos de 3 días","No","No",NA,"Protestas con suspensión temporal  de actividades","Protestas con suspensión temporal  de actividades","Protestas con suspensión temporal  de actividades","","Protestas con suspensión temporal  de actividades","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"28","2019-11-12T20:14:08.631Z","45 del 2019","45","2019","AMA000","Amazonas","Tipo II","MPPS",170,43,21,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","Menos de 3 de días","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 1 y 2 días","Entre 3 y 5 días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas todos los días",4320,480,"Entre 3 y 5 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"29","2019-11-29T19:16:53.296Z","46 del 2019","46","2019","AMA000","Amazonas","Tipo II","MPPS",170,47,25,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Entre 1 y 2 días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","No hubo fórmulas lácteas ningún día",4320,780,"Entre 3 y 5 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"30","2019-11-29T19:23:06.312Z","47 del 2019","47","2019","AMA000","Amazonas","Tipo II","MPPS",170,42,23,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas entre 3 y 5 días",4320,540,"Entre 3 y 5 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"31","2019-11-29T19:34:48.034Z","48 del 2019","48","2019","AMA000","Amazonas","Tipo II","MPPS",170,53,28,"01","Todos los días","No operativa","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas todos los días",4320,4320,"Entre 3 y 5 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"32","2019-12-13T13:50:29.778Z","49 del 2019","49","2019","AMA000","Amazonas","Tipo II","MPPS",170,41,17,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","No hubo fórmulas lácteas ningún día",480,720,"Menos de 3 días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"33","2020-02-01T04:12:24.516Z","5 del 2020","5","2020","AMA000","Amazonas","Tipo II","MPPS",170,53,27,"01","Todos los días","Nunca ha existido","Todos los días","Entre 3 y 5 días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo fórmulas lácteas entre 3 y 5 días",120,360,"Entre 3 y 5 días","Sí","No",NA,"","","","","","Violencia contra personal de hospital por familiares, Violencia contra personal por fuerzas de seguridad, Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
"34","2019-12-13T13:59:36.727Z","50 del 2019","50","2019","AMA000","Amazonas","Tipo II","MPPS",170,45,18,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Todos los días","Entre 1 y 2 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","No hubo fórmulas lácteas ningún día",300,480,"Menos de 3 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"35","2020-01-13T19:11:32.788Z","51 del 2019","51","2019","AMA000","Amazonas","Tipo II","MPPS",170,58,32,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Todos los días","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","Hubo formulas lácteas menos de 3 días",540,240,"Entre 3 y 5 días","No","No",NA,"","","","","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"36","2020-01-13T19:18:46.670Z","52 del 2019","52","2019","AMA000","Amazonas","Tipo II","MPPS",170,42,21,"01","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","No operativa","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Mas de 1 año","Falta de material quirúrgico, Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","","No hubo fórmulas lácteas ningún día",840,420,"Menos de 3 días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","2020-01-20T00:41:51.220Z","1 del 2020","1","2020","ANZ000","Anzoátegui","Tipo IV","MPPS",320,225,55,"3","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",30,30,"Menos de 3 días","No","No",NA,"","","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"38","2020-01-20T00:45:30.526Z","2 del 2020","2","2020","ANZ000","Anzoátegui","Tipo IV","MPPS",320,225,55,"3","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Entre 1 y 2 días","No hubo","Todos los días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",120,30,"Menos de 3 días","No","No",NA,"","","","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"39","2019-07-12T18:28:20.337Z","22 del 2019","22","2019","ANZ000","Anzoátegui","Tipo IV","MPPS",320,230,45,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",60,1200,"Entre 3 y 5 días","No","No",1,"Protestas  sin suspensión de actividades","","","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"40","2019-07-12T18:35:46.180Z","23 del 2019","23","2019","ANZ000","Anzoátegui","Tipo IV","MPPS",320,230,45,"2","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",60,180,"Todos los días","Sí","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"41","2019-07-12T18:43:12.399Z","24 del 2019","24","2019","ANZ000","Anzoátegui","Tipo IV","MPPS",320,235,55,"3","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Todos los días","No hubo","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",150,840,"Entre 3 y 5 días","No","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"42","2019-07-12T18:51:16.073Z","25 del 2019","25","2019","ANZ000","Anzoátegui","Tipo IV","MPPS",320,235,45,"3","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Todos los días","No hubo","No hubo","Entre 3 y 5 días","No hubo","No hubo","Todos los días","No hubo","No hubo","Todos los días","","","","","",1440,120,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Protestas  sin suspensión de actividades","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
